post_id	date	message	num_likes	num_angry	num_shares
904277726319518_1174909035923051	2016-09-27T23:38:54+0000	"ato com haddad - rumo a virada! resistir e existir em sao paulo  acompanhe ao vivo https://m.facebook.com/story.php?story_fbid=1174851042595517&id=904277726319518"	1422	8	107
904277726319518_1174851042595517	2016-09-27T22:02:26+0000	"ato em defesa da cidade, dos direitos e da democracia  ao vivo, direto da casa de portugal."	3791	62	1566
904277726319518_1174809055933049	2016-09-27T21:45:00+0000	"sao 90 mil luminarias de led iluminando o nosso caminho para o 2o turno. a luz dessa cidade sera para todos nos."	1810	0	177
904277726319518_1174778845936070	2016-09-27T20:30:00+0000	"muito feliz com o apoio e confianca, otto. obrigado! nos devolvemos a cidade para a populacao, sao paulo precisava disso, precisava ficar mais viva. tivemos que ter coragem para transformar, para quebrar a logica desigual e desumana na qual a cidade estava inserida."	2380	0	401
904277726319518_1174701322610489	2016-09-27T19:00:00+0000	"#haddadfica de fato, sao paulo esta bem mais bonita. isso se deve as pessoas que ocuparam a cidade e tomaram o protagonismo. o nosso clipe #haddadfica saiu e ficou incrivel. vamos para a virada! parabens a todos que fizeram parte, sao muitas pessoas que acreditam no nosso projeto e que estao colaborando para a reeleicao. vamos resistir e existir em sao paulo, o segundo turno e nosso!"	3666	3	3680
904277726319518_1174689725944982	2016-09-27T17:49:18+0000	"e hora de vestir a camisa, de conversar com as pessoas, falta pouco e a nossa onda esta crescendo muito. e hora da virada! o segundo turno vai ser nosso e voce faz parte disso. tamo junto?"	5392	2	2241
904277726319518_1174607235953231	2016-09-27T16:20:00+0000	"voce sabe por que haddad e diferente? as atitudes provam que ele e de verdade. de longe, o melhor para sao paulo. #equipehaddad"	1370	1	490
904277726319518_1174075249339763	2016-09-27T14:30:00+0000	"ato com haddad estaremos todos reunidos na casa portugal, a partir das 18h30. tamo junto? https://www.facebook.com/events/308845032805411/"	558	6	180
904277726319518_1174077779339510	2016-09-27T13:30:00+0000	"entra gestao e sai gestao, o hospital de parelheiros tem sido prometido ha cerca de 30 anos. nos conseguimos transforma-lo em realidade, ate o fim do ano. e uma grande conquista para regiao e para a cidade. foram 2 mil empregos gerados e serao 200 mil beneficiados."	1010	0	375
904277726319518_1174059992674622	2016-09-27T12:00:01+0000	"bom dia! pense em quanto vale uma vida. essa vida vale mais ou menos que alguns minutos? porque sao esses minutos que voce supostamente perde com a reducao de velocidade nas vias, mas ganha em seguranca. candidatos que prometem voltar com a velocidade nas ruas colocam vidas em risco. e pessoas que colocam vidas de outras em risco nao podem se tornar bons prefeitos."	2397	1	589
904277726319518_1173104986103456	2016-09-27T01:00:00+0000	"estamos juntos por uma sao paulo com mais cultura para a periferia, cinema para todos, cidade aberta, merenda nutritiva e saudavel para as criancas. e por isso que a gente luta. nos resistiremos e existiremos. eliane dias bel coelho anna muylaert marina person pablo capile"	637	0	116
904277726319518_1172929366121018	2016-09-26T23:40:00+0000	"quero lembrar a ultima semana da campanha de 2012, a quatro dias da eleicao, eu estava com 19% das pesquisas, terminei com 29% nas urnas. se voce estiver junto, a virada e certa. a gente chega no 2o turno, e ganha a eleicao!"	7235	8	3719
904277726319518_1173995476014407	2016-09-26T22:20:00+0000	"muito feliz com o apoio do professor, pensador e ex-ministro renato janine ribeiro. obrigado, meu amigo! compartilho da mesma ideia de que a potencialidade de sao paulo so sera totalmente alcancada com investimento em educacao. por isso, o nosso compromisso em investir mais a ponto de superar o recorde no ensino infantil que batemos nessa gestao."	2837	1	1944
904277726319518_1174011249346163	2016-09-26T21:04:56+0000	"nas grandes cidades do mundo, a reducao da velocidade e uma realidade e indicacao da oms por reduzir o numero de acidentes e melhorar o transito. os meus adversarios sao contra essa medida. acabar com essa politica e voltar com a industria da morte. e colocar pessoas em risco por causa de alguns votos. para mim, se for para colocar em perigo a vida das pessoas, a politica nao vale a pena."	4093	13	781
904277726319518_1173895962691025	2016-09-26T19:30:00+0000	"e um momento delicado para o pais, e muito facil empurrar com a barriga e jogar a responsabilidade na populacao. na frente das cameras, meus adversarios escondem o apoio do temer e do kassab, por exemplo. mas, pelas costas, defendem a proposta do governo federal de fazer com que voce, trabalhador, pague pela crise."	3004	4	792
904277726319518_1173803249366963	2016-09-26T16:35:33+0000	"a cidade e sua nos vamos resistir e nao vamos desistir de sao paulo. a cidade e nossa, a cidade e sua! nao vamos deixar esse sonho de felicidade ser interrompido. com muita alegria lancamos o clipe em parceria com diversos artistas e profissionais. estou muito agradecido e orgulhoso. ficou incrivel! interpretes: tie, pelico, saulo duarte e a unidade, edgard scandurra, michelle abu, taciana barros, coruja bc1, marina wisnik, luiz thunderbird, raquel virginia musicos: edu \"peixe\" salmaso - bateria; walmir borges - guitarra; robinho tavares - baixo; edgard scandurra - guitarra; xuxa levy - teclados; michelle abu - percussao; denis celestino lisboa - percussao producao musical: xuxa levy  depoimento: chico buarque"	3583	1	5092
904277726319518_1173781942702427	2016-09-26T15:44:50+0000	"bowl e street do parque de esportes radicais no bom retiro"	4451	69	1499
904277726319518_1173748629372425	2016-09-26T14:48:51+0000	"falta uma semana para a cidade ser sua. uma semana para a transformacao que comecamos em sao paulo continuar. personalize sua foto de perfil em apoio a nossa candidatura, acesse http://bit.ly/twibbonhaddad"	2697	9	264
904277726319518_1173349596078995	2016-09-26T13:30:01+0000	"nao e momento para amadorismos, quem nao tem experiencia na administracao publica dificilmente vai conduzir a cidade para o melhor caminho. mesmo neste momento de crise, reduzimos a divida pela metade. sao paulo esta batendo o recorde de investimentos porque a gente soube administrar. abrimos 400 creches, batemos recorde em vagas na educacao infantil, estamos construindo 3 hospitais e todas as outras realizacoes voce encontra no www.haddadsp.com.br"	2861	0	543
904277726319518_1173368439410444	2016-09-26T12:00:00+0000	"bom dia! o apoio animado da daniela mercury para comecar essa semana. obrigado, daniela! a cor da cidade somos todos e todas nos!"	3445	9	2528
904277726319518_1173355886078366	2016-09-26T03:55:45+0000	"esse debate na record comprova que estamos a frente nas propostas para sao paulo, agora precisamos nos movimentar, nos engajar mais. tem uma semana para a cidade ser sua! quero contar com voce, vamos a luta, fazer acontecer!"	5873	38	1582
904277726319518_1173199906093964	2016-09-25T23:26:11+0000	"conquistas e direitos vieram na base de muita luta. perde-los nao e uma opcao. pense bem sobre as propostas do seu candidato. quem ele representa? ele lutara pelos direitos de quem mais precisa ou para beneficiar poucas pessoas? ele esta do nosso lado, defendendo a ampliacao da saude e educacao? ou ele apoia a proposta do governo federal para congelar gastos sociais? os meus adversarios prometem mundos e fundos, mas, em brasilia, apoiam e votam pelo retrocesso."	1392	2	660
904277726319518_1172969579450330	2016-09-25T20:30:00+0000	"para sao paulo, humaniddad para a cidade, feliciddad, liberddad e igualddad para prefeito, e 13, e haddad #equipehaddad"	2321	3	431
904277726319518_1172842246129730	2016-09-25T17:56:01+0000	"em entrevista a folha de sao paulo, eu disse que antonio candido e a pessoa viva que mais admiro. voces nao imaginam o orgulho que sinto ao receber esta carta de apoio deste que e um dos maiores intelectuais de nosso pais."	6416	3	1440
904277726319518_1172859459461342	2016-09-25T16:03:09+0000	"caminhada da virada, zona leste"	1316	18	0
904277726319518_1172841159463172	2016-09-25T15:35:38+0000	"caminhada da virada, com lula e eduardo suplicy"	1150	7	0
904277726319518_1172765306137424	2016-09-25T14:18:09+0000	"debate record hoje, tem debate na rede record a partir das 22h45. e hora de mostrar para quem nao viu que temos as melhores propostas para sao paulo. hashtag #melhorcomhaddad13. tamo junto?"	1430	1	281
904277726319518_1172651586148796	2016-09-25T11:37:26+0000	"o ruas abertas, a cultura descentralizada, as pracas wi-fi, o passe livre para estudantes, a parada lgbt no calendario oficial da cidade, o centro de adocao para caes e gatos, o de bracos abertos... inumeras politicas continuarao porque nos continuaremos. nosso projeto de cidade humana nao sera interrompido."	3925	2	799
904277726319518_1172349729512315	2016-09-25T00:41:12+0000	"obrigado pelo apoio, daniela mercury! tamo junto para que o canto da cidade seja de todos e todas e para todos e todas!"	7523	4	405
904277726319518_1172122619535026	2016-09-24T23:15:00+0000	"nao e um cartao, nem mandando os mais pobres para os hospitais de madrugada que o problema da saude sera resolvido. essa e uma questao que precisa de seriedade e nao de propostas sem sentido que buscam apenas ganhar votos. a saude tem problemas, mas hoje esta melhor do que quando assumi a prefeitura. so vamos conseguir resolver essa questao dando continuidade nos projetos e acoes que implementamos e nos hospitais que estamos construindo."	1831	2	530
904277726319518_1172110066202948	2016-09-24T21:00:00+0000	"caminhada da virada o domingo sera nosso. o bloco estara na rua com lula. vamos virar o jogo como foi em 2012, iremos para o segundo turno. e depois, no mano a mano, ganharemos a eleicao.  amanha, as 10h, no jardim da conquista."	1667	6	277
904277726319518_1169431896470765	2016-09-24T19:00:00+0000	"meus adversarios prometem melhorar a saude e a educacao, mas apoiam a proposta do governo federal que congela os gastos nessas areas. nao faz sentido. como e que vao avancar em saude e educacao se o investimento vai ser prejudicado? isso e muito serio. a populacao precisa acordar para isso ou entao vai ser tarde e as pessoas estarao se aposentando aos 65 anos, o posto de saude nao vai funcionar no seu bairro, seu filho nao estara na creche. e contra tudo isso que a gente luta, e contra tudo isso que voce precisa se engajar. nenhum direito a menos."	3542	6	3525
904277726319518_1171359252944696	2016-09-24T16:45:01+0000	"participe da lista de transmissao do haddad e saiba as novidades, compartilhe conteudo com seus amigos e familia. 1. salve o numero no seu celular (11) 96402-8670 2. por whastapp, envie a mensagem \"haddad, tamo junto!\" 3. pronto, voce recebera todas as informacoes sobre o haddad e campanha. #equipehaddad"	472	3	64
904277726319518_1171358686278086	2016-09-24T15:45:00+0000	"amigos e amigas, https://www.facebook.com/events/308845032805411/ estamos construindo uma cidade mais humana e igualitaria, que celebra a diversidade e realiza politicas publicas inovadoras na area de educacao, saude, mobilidade urbana, cultura e habitacao. neste momento, em que direitos e conquistas historicas sao ameacados, convidamos todo o campo democratico e popular para defender a cidade, os direitos humanos e a democracia. estamos esperando voces la. juntos, vamos virar esse jogo."	1145	0	144
904277726319518_1171414269605861	2016-09-24T13:30:00+0000	"muito feliz com o video de apoio que o chico buarque gravou. nao vamos deixar o projeto de uma cidade mais humana ser interrompido."	14572	78	30796
904277726319518_1171330629614225	2016-09-24T12:00:00+0000	"nesta semana comemoramos o dia mundial sem carro, e a nossa gestao foi a que mais investiu em alternativas de transporte. acredito que o futuro seja o transporte coletivo, por isso, fizemos mais de 400km de corredores e faixas exclusivas de onibus, alem das ciclovias. nesse sentido que queremos sao paulo, alinhada com as grandes cidades do mundo."	949	0	72
904277726319518_1171490222931599	2016-09-24T01:23:29+0000	"em sesc pompeia, assistindo rzo"	1607	2	132
904277726319518_1171379652942656	2016-09-23T22:10:41+0000	"o gregorio duvivier declarou apoio a nossa candidatura. agradeco o reconhecimento, principalmente, as nossas realizacoes, como o spcine, as ciclovias e o incentivo ao transporte coletivo.  temos a certeza de que o sonho de sao paulo mais humana nao vai morrer. nos nao vamos abandonar a cidade!"	8491	14	2719
904277726319518_1169595886454366	2016-09-23T20:31:01+0000	"muito carinho pela populacao lgbt que me recebeu no ato desta semana. voces sao incriveis! o transcidadania, os centros de cidadania, os centros de acolhida sao so o comeco de uma cidade que ainda tem muito o que avancar na diversidade. como voces dizem, caminhar nesse sentido e close certo!"	1606	0	184
904277726319518_1171236242956997	2016-09-23T18:00:32+0000	"com a sua participacao, tenho a certeza da virada. na eleicao passada, as pesquisas indicavam que eu nao iria para o segundo turno. os institutos estavam errados. nos viramos o jogo, ganhamos as eleicoes. vamos, mais uma vez, mostrar que as pesquisas estao erradas, chegar ao segundo turno e, no mano a mano, ganhar as eleicoes."	3646	2	641
904277726319518_1171093069637981	2016-09-23T14:54:28+0000	"acolher e resgatar muito emocionante, vale a pena assistir e se sensibilizar com as conquistas de outras pessoas. o problema das drogas nao sao as pessoas, elas tem tratamento. elas disseram para a gente que precisavam de apoio, de um teto, de trabalho e de auxilio medico e psicologico. nos ouvimos e, hoje, mais de dois tercos dos beneficiados do de bracos abertos reduziram drasticamente o uso de drogas, restabeleceram lacos familiares e encontraram objetivos para a vida."	972	1	1296
